genre,category,title,year,distribution,description,url,cover_photo
War,Hollywood,The Hunger Games The Ballad of Songbirds and Snakes,2023,BluRay,Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.Tags : survival | murder...<more>,https://fzmovies.net/movie-The%20Hunger%20Games%20The%20Ballad%20of%20Songbirds%20and%20Snakes--hmp4.htm,https://fzmovies.net/imdb_images/The.Hunger.Games.The.Ballad.of.Songbirds.and.Snakes.2023.jpg
War,Hollywood,Jarhead 3 - The Siege,2016,BluRay,A group of Marines must protect a US Embassy in the Middle East when it suddenly comes under attack from enemy forces.,https://fzmovies.net/movie-Jarhead%203%20-%20The%20Siege--hmp4.htm,https://fzmovies.net/imdb_images/Jarhead.3.The.Siege.2016.jpg
War,Hollywood,Mine 2017,2017,BluRay,"After a failed assassination attempt, a soldier finds himself stranded in the desert. Exposed to the elements, he must survive the dangers of the desert and battle the psychological and physical toll of the treacherous conditions. ...<more>",https://fzmovies.net/movie-Mine%202017--hmp4.htm,https://fzmovies.net/imdb_images/Mine.2016.jpg
War,Hollywood,Act of Valor,2012,BluRay,"An unprecedented blend of real-life heroism and original filmmaking, Act of Valor stars a group of active-duty Navy SEALs in a powerful story of contemporary global anti-terrorism. Inspired by true events, the film combines stunning combat sequences, up-to-the minute battlefield technology and heart-pumping emotion for the ultimate action adventure. Act of Valor takes audiences deep into the secretive world of the most elite, highly trained group of warriors in the modern world. When the rescue of a kidnapped CIA operative leads to the discovery of a deadly terrorist plot against the U.S., a team of SEALs is dispatched on a worldwide manhunt. As the valiant men of Bandito Platoon race to stop a coordinated attack that could kill and wound thousands of American civilians, they must balance their commitment to country, team and their families back home. Each time they accomplish their mission, a new piece of intelligence reveals another shocking twist to the deadly terror plot, which stretches from Chechnya to the Philippines and from Ukraine to Somalia. The widening operation sends the SEALs across the globe as they track the terrorist ring to the U.S.-Mexico border, where they engage in an epic firefight with an outcome that has potentially unimaginable consequences for the future of America. ...<more>",https://fzmovies.net/movie-Act%20of%20Valor--hmp4.htm,https://fzmovies.net/imdb_images/Act%20of%20Valor.jpg
War,Hollywood,Dear John,2010,BluRay,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,https://fzmovies.net/movie-Dear%20John--hmp4.htm,https://fzmovies.net/imdb_images/Dear%20John.jpg
War,Hollywood,Hotel Rwanda,2004,BluRay,"Ten years ago some of the worst atrocities in the history of mankind took place in the country of Rwanda--and in an era of high-speed communication and round the clock news, the events went almost unnoticed by the rest of the world. In only three months, one million people were brutally murdered. In the face of these unspeakable actions, inspired by his love for his family, an ordinary man summons extraordinary courage to save the lives of over a thousand helpless refugees, by granting them shelter in the hotel he manages. ...<more>",https://fzmovies.net/movie-Hotel%20Rwanda--hmp4.htm,https://fzmovies.net/imdb_images/Hotel%20Rwanda.jpg
War,Hollywood,Brothers 2009,2009,BluRay,A young man comforts his older brother's wife and children after he goes missing in Afghanistan.,https://fzmovies.net/movie-Brothers%202009--hmp4.htm,https://fzmovies.net/imdb_images/Brothers.2009.jpg
War,Hollywood,Midway,2019,BluRay,"MIDWAY centers on the Battle of Midway, a clash between the American fleet and the Imperial Japanese Navy which marked a pivotal turning point in the Pacific Theater during WWII. The film, based on the real-life events of this heroic feat, tells the story of the leaders and soldiers who used their…...<more>",https://fzmovies.net/movie-Midway--hmp4.htm,https://fzmovies.net/imdb_images/Midway.2019.jpg
War,Hollywood,Shadow in the Cloud,2020,BluRay,"On a stormy night during World War II, a female pilot with top secret cargo talks her way on board a bomber plane about to take-off. The crass all-male crew reluctantly agrees, but their suspicions about her identity and the mysterious cargo quickly grow. Just then a shadow appears in the clouds -…Tags : secret...<more>",https://fzmovies.net/movie-Shadow%20in%20the%20Cloud--hmp4.htm,https://fzmovies.net/imdb_images/Shadow.in.the.Cloud.2020.jpg
War,Hollywood,Sniper Special Ops,2016,BluRay,"A Special Ops Military Force, led by Sergeant Vic Mosby (Tim Abell) with an expert sniper Sergeant Jake Chandler (Steven Seagal) as ""Over Watch&quot; during a special mission are sent to a ......<more>",https://fzmovies.net/movie-Sniper%20Special%20Ops--hmp4.htm,https://fzmovies.net/imdb_images/Sniper.Special.Ops.2016.jpg
War,Hollywood,D Day Assassins,2019,BluRay,"In 1944, a group of American soldiers known as ""The Filthy Thirteen"" are becoming an increasing problem for their superiors - disobeying orders, bathing infrequently and often going AWOL from their barracks. But the rebellious men are given an opportunity to atone for their behavior when they are…...<more>",https://fzmovies.net/movie-D%20Day%20Assassins--hmp4.htm,https://fzmovies.net/imdb_images/The.Filthy.Thirteen.2019.jpg
War,Hollywood,The Boy in the Striped Pajamas 2008,2008,BluRay,"Set during WWII, a story seen through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, whose forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences. ...<more>",https://fzmovies.net/movie-The%20Boy%20in%20the%20Striped%20Pajamas%202008--hmp4.htm,https://fzmovies.net/imdb_images/The.Boy.in.the.Striped.Pajamas.2008.jpg
War,Hollywood,Sniper Ghost Shooter,2016,WEB-DL,Elite snipers Brandon Beckett (Chad Michael Collins) and Richard Miller (Billy Zane) tasked with protecting a gas pipeline from terrorists looking to make a statement. When battles with the... ...<more>,https://fzmovies.net/movie-Sniper%20Ghost%20Shooter--hmp4.htm,https://fzmovies.net/imdb_images/Sniper.Ghost.Shooter.2016.jpg
War,Hollywood,Da 5 Bloods,2020,WEB-DL,"From Academy Award® Winner Spike Lee comes a new joint: the story of four African American Vets - Paul (Delroy Lindo), Otis (Clarke Peters), Eddie (Norm Lewis), and Melvin (Isiah Whitlock, Jr.) - who return to Vietnam. Searching for the remains of their fallen Squad Leader (Chadwick Boseman) and…Tags : shootout | gunfight...<more>",https://fzmovies.net/movie-Da%205%20Bloods--hmp4.htm,https://fzmovies.net/imdb_images/Da.5.Bloods.2020.jpg
