genre,category,title,year,distribution,description,url,cover_photo
Sci-Fi,Hollywood,Escape Room 2019,2019,BluRay,"Six strangers are given mysterious black boxes with tickets to an immersive escape room for a chance to win tons of money. Being locked in several rooms with extreme conditions, they discover the secrets behind the escape room and must fight to survive and to find a way out....<more>",https://fzmovies.net/movie-Escape%20Room%202019--hmp4.htm,https://fzmovies.net/imdb_images/Escape.Room.2019.jpg
Sci-Fi,Hollywood,Transformers Age of Extinction,2014,BluRay,An automobile mechanic and his daughter make a discovery that brings down the Autobots - and a paranoid government official - on them.,https://fzmovies.net/movie-Transformers%20Age%20of%20Extinction%20--hmp4.htm,https://fzmovies.net/imdb_images/Transformers.Age.of.Extinction.2014.jpg
Sci-Fi,Hollywood,Venom Let There Be Carnage,2021,BluRay,"Eddie Brock attempts to reignite his career by interviewing serial killer Cletus Kasady, who becomes the host of the symbiote Carnage and escapes prison after a failed execution.Tags : marvel comics | based on comic | superhero | second part | sequel...<more>",https://fzmovies.net/movie-Venom%20Let%20There%20Be%20Carnage--hmp4.htm,https://fzmovies.net/imdb_images/Venom.Let.There.Be.Carnage.2021.jpg
Sci-Fi,Hollywood,A Quiet Place,2018,BluRay,"Two parents do what it takes to keep their children safe in a world full of creatures hunting every sound they can hear. Not a sound can be heard from the family hiding in silence, but all it takes is one noise and everything can go wrong. Written by JHatta...<more>",https://fzmovies.net/movie-A%20Quiet%20Place--hmp4.htm,https://fzmovies.net/imdb_images/A.Quiet.Place.2018.jpg
Sci-Fi,Hollywood,Morbius,2022,BluRay,"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead.Tags : based on comic | marvel comics | superhero | vampire | blood...<more>",https://fzmovies.net/movie-Morbius--hmp4.htm,https://fzmovies.net/imdb_images/Morbius.2022.jpg
Sci-Fi,Hollywood,Mortal Kombat 2021,2021,WEB-DL,"MMA fighter Cole Young (Lewis Tan), accustomed to taking a beating for money, is unaware of his heritage-or why Outworld's Emperor Shang Tsung (Chin Han) has sent his best warrior, Sub-Zero (Joe Taslim), an otherworldly Cryomancer, to hunt Cole down. Fearing for his family's safety, Cole goes in…Tags : violence | gore...<more>",https://fzmovies.net/movie-Mortal%20Kombat%202021--hmp4.htm,https://fzmovies.net/imdb_images/Mortal.Kombat.2021.jpg
Sci-Fi,Hollywood,Jurassic World Fallen Kingdom,2018,BluRay,"Four years after the Jurassic World theme park was closed down, Owen and Claire return to Isla Nublar to save the dinosaurs when they learn that a once dormant volcano on the island is active and is threatening to extinguish all life there. Along the way, Owen sets out to find Blue, his lead…Tags : island | sequel...<more>",https://fzmovies.net/movie-Jurassic%20World%20Fallen%20Kingdom--hmp4.htm,https://fzmovies.net/imdb_images/Jurassic.World.Fallen.Kingdom.2018.jpg
Sci-Fi,Hollywood,Guardians of the Galaxy 2,2017,BluRay,"Set to the backdrop of Awesome Mixtape #2, 'Guardians of the Galaxy Vol. 2' continues the team's adventures as they unravel the mystery of Peter Quill's true parentage. ...<more>",https://fzmovies.net/movie-Guardians%20of%20the%20Galaxy%202--hmp4.htm,https://fzmovies.net/imdb_images/Guardians.of.the.Galaxy.Vol.2.2017.jpg
Sci-Fi,Hollywood,Aquaman and the Lost Kingdom,2023,BluRay,"Having failed to defeat Aquaman the first time, Black Manta, still driven by the need to avenge his father's death, will stop at nothing to take Aquaman down once and for all. This time Black Manta is more formidable than ever bef...Tags : dc comics | superhero | based on comic...<more>",https://fzmovies.net/movie-Aquaman%20and%20the%20Lost%20Kingdom--hmp4.htm,https://fzmovies.net/imdb_images/Aquaman.and.the.Lost.Kingdom.2023.jpg
Sci-Fi,Hollywood,The Suicide Squad 2021,2021,BluRay,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.Tags : superhero | based on comic | dc comics...<more>",https://fzmovies.net/movie-The%20Suicide%20Squad%202021--hmp4.htm,https://fzmovies.net/imdb_images/The.Suicide.Squad.2021.jpg
Sci-Fi,Hollywood,The Flash 2023,2023,BluRay,"Barry Allen uses his super speed to change the past, but his attempt to save his family creates a world without super heroes, forcing him to race for his life in order to save the future....<more>",https://fzmovies.net/movie-The%20Flash%202023--hmp4.htm,https://fzmovies.net/imdb_images/The.Flash.2023.jpg
