genre,category,title,year,distribution,description,url,cover_photo
Music,Hollywood,Bohemian Rhapsody,2018,BluRay,"Bohemian Rhapsody is a foot-stomping celebration of Queen, their music and their extraordinary lead singer Freddie Mercury. Freddie defied stereotypes and shattered convention to become one of the most beloved entertainers on the planet. The film traces the meteoric rise of the band through their…Tags : gay...<more>",https://fzmovies.net/movie-Bohemian%20Rhapsody--hmp4.htm,https://fzmovies.net/imdb_images/Bohemian.Rhapsody.2018.jpg
Music,Hollywood,Honey Rise Up and Dance 2018,2018,BluRay,Aspiring street dancer Skyler (Teyana Taylor) is at a major crossroads in her life. She's decided to try-out for the same dance crew as her formally trained sister Tosha (Sierra McClain) in... ...<more>,https://fzmovies.net/movie-Honey%20Rise%20Up%20and%20Dance%202018--hmp4.htm,https://fzmovies.net/imdb_images/Honey.Rise.Up.and.Dance.2018.jpg
Music,Hollywood,The Lego Movie 2 The Second Part,2019,BluRay,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild. Tags : toy | sequel...<more>",https://fzmovies.net/movie-The%20Lego%20Movie%202%20The%20Second%20Part%20--hmp4.htm,https://fzmovies.net/imdb_images/The.Lego.Movie.2.2019.jpg
Music,Hollywood,Battle of the Year,2013,BluRay,"Battle of the Year attracts all the best teams from around the world, but the Americans haven't won in fifteen years. Dante enlists Blake to assemble a team of the best dancers and bring the Trophy back to America where it started....<more>",https://fzmovies.net/movie-Battle%20of%20the%20Year--hmp4.htm,https://fzmovies.net/imdb_images/Battle%20of%20the%20Year.jpg
Music,Hollywood,Mary Poppins Returns,2018,BluRay,"In Depression-era London, a now-grown Jane and Michael Banks, along with Michael's three children, are visited by the enigmatic Mary Poppins following a personal loss. Through her unique magical skills, and with the aid of her friend Jack, she helps the family rediscover the joy and wonder missing…Tags : nanny | father | sister...<more>",https://fzmovies.net/movie-Mary%20Poppins%20Returns--hmp4.htm,https://fzmovies.net/imdb_images/Mary.Poppins.Returns.2018.jpg
Music,Hollywood,9 Songs 2004,2004,BluRay,"In London, England, love blooms between an American college student, named Lisa, and a British glaciologist, named Matt, where over the next few months in between attending rock concerts, the two lovers have intense sexual encounters. ...<more>",https://fzmovies.net/movie-9%20Songs%202004--hmp4.htm,https://fzmovies.net/imdb_images/9.Songs.2004.jpg
Music,Hollywood,La La Land 2016,2016,BluRay,A jazz pianist falls for an aspiring actress in Los Angeles.,https://fzmovies.net/movie-La%20La%20Land%202016--hmp4.htm,https://fzmovies.net/imdb_images/La.La.Land.2016.jpg
Music,Hollywood,Marry Me,2022,BluRay,"Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she decides to marry Charlie, a stranger in the crowd, instTags : wedding | marriage proposal...<more>",https://fzmovies.net/movie-Marry%20Me--hmp4.htm,https://fzmovies.net/imdb_images/Marry.Me.2022.jpg
Music,Hollywood,Joyful Noise,2012,BluRay,"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition.",https://fzmovies.net/movie-Joyful%20Noise--hmp4.htm,https://fzmovies.net/imdb_images/Joyful%20Noise.jpg
Music,Hollywood,Happy Feet Two,2011,BluRay,"Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them....<more>",https://fzmovies.net/movie-Happy%20Feet%20Two--hmp4.htm,https://fzmovies.net/imdb_images/Happy%20Feet%20Two.jpg
Music,Hollywood,Notorious 2009,2009,BluRay,"The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",https://fzmovies.net/movie-Notorious%202009--hmp4.htm,https://fzmovies.net/imdb_images/Notorious.2009.jpg
Music,Hollywood,Step Up 3D,2010,BluRay,A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,https://fzmovies.net/movie-Step%20Up%203D--hmp4.htm,https://fzmovies.net/imdb_images/Step.Up.3.2010.jpg
Music,Hollywood,Over the Moon,2020,WEB-DL,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.
Tags : girl...<more>",https://fzmovies.net/movie-Over%20the%20Moon--hmp4.htm,https://fzmovies.net/imdb_images/Over.the.Moon.2020.jpg
Music,Hollywood,Step Up 2 The Streets 2008,2008,BluRay,Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,https://fzmovies.net/movie-Step%20Up%202%20The%20Streets%202008--hmp4.htm,https://fzmovies.net/imdb_images/step.up.2.the.streets.2008.jpg
Music,Hollywood,The Prince of Egypt,1997,BluRay,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world. ...<more>",https://fzmovies.net/movie-The%20Prince%20of%20Egypt--hmp4.htm,https://fzmovies.net/imdb_images/The%20Prince%20of%20Egypt.jpg
